"","X.1","Study_number","Site_ID","Latitude","Longitude","R","p_R","Q","p_Q","Ts_mean","Q10_Rs","obs","Q_Rh","p_Q_Rh","Q10_Rh","obs_Rh","Q_Ra","p_Q_Ra","Q10_Ra","obs_Ra","IGBP","Ecosystem","IGBP_group","barren_yn","ClimateTypes","MiddleClimate","Ecosystem2","warner_rs","Q10_diff","IGBP_FromPaper","X","ID","CLY","SLT","CEC","PHIKCL","BD","ORC","prec_mean","temp_mean","ai_resampled","et0_resampled","AGB","BGB","GPP","EVI","N_DEC","AM","EcM","ErM","NM","clay_temp_ratio","cec_clay_ratio","clay_silt_sum","Qa_Qh","elev_avg","nitrogen_avg","pred_avg","MAOC","POC","Qa.Qh","cec_clay_rati","C_N_rati","ALd","ALo","ALp","Fed","Feo","Fep","OC_Fe"
"194",196,11368,"CN-IM-F",43.75,116.75,0.674323018,0.2448,0.106167805,0.0306,18.23875,2.891218537,8,0.079184669,0.0763,2.207469181,8,0.169797726,0.0083,5.462886188,8,"GRA","Grassland","GRA",0,"Dwb","Dsw","Grassland",231.0420971,3.255417007,"GRA","",196,21,34,25,66,1293,25,339,138,2632.56811523438,1209.357422,33,1205,1061.53125,1445.36340332031,0.907844841480255,90,0,0,10,0.152173913043478,1.19047619047619,55,2.47472817968189,1193.75207519531,184.532623291016,30.4203389123537,9.068435036,4.578761956,2.47472817968189,1.19047619047619,0.135477399898954,0.913205862045288,1.42124283313751,0.711196422576904,5.75338077545166,2.14014744758606,0.662689208984375,0.942233443260193
"195",197,11368,"CN-IM-W",43.75,116.75,0.930119596,0.092,0.092223916,0.0094,18.23875,2.514915379,8,0.083608334,0.0342,2.307312303,8,0.113698846,0.0034,3.117366132,8,"GRA","Grassland","GRA",0,"Dwb","Dsw","Grassland",231.0420971,0.81005383,"GRA","",197,21,34,25,66,1293,25,339,138,2632.56811523438,1209.357422,33,1205,1061.53125,1445.36340332031,0.907844841480255,90,0,0,10,0.152173913043478,1.19047619047619,55,1.35108113797458,1193.75207519531,184.532623291016,30.4203389123537,9.068435036,4.578761956,1.35108113797458,1.19047619047619,0.135477399898954,0.913205862045288,1.42124283313751,0.711196422576904,5.75338077545166,2.14014744758606,0.662689208984375,0.942233443260193
"196",198,11368,"CN-IM-WF",43.75,116.75,1.154033713,0.1465,0.086097638,0.0272,18.23875,2.36546917,8,0.06763794,0.0347,1.966744035,8,0.129046079,0.0373,3.634460893,8,"GRA","Grassland","GRA",0,"Dwb","Dsw","Grassland",231.0420971,1.667716859,"GRA","",198,21,34,25,66,1293,25,339,138,2632.56811523438,1209.357422,33,1205,1061.53125,1445.36340332031,0.907844841480255,90,0,0,10,0.152173913043478,1.19047619047619,55,1.84795826417747,1193.75207519531,184.532623291016,30.4203389123537,9.068435036,4.578761956,1.84795826417747,1.19047619047619,0.135477399898954,0.913205862045288,1.42124283313751,0.711196422576904,5.75338077545166,2.14014744758606,0.662689208984375,0.942233443260193
"197",199,11426,"CN-HU-AH",29.75,114.25,0.863332945,8e-04,0.051817559,1e-04,18.9975,1.678961736,12,0.054177229,0,1.719050826,12,0.046528655,0.0087,1.59247044,12,"WSA","Forest","EBF",0,"Cfa","Cf","T&B FOR",456.3811418,-0.126580386,"WSA","Moso bamboo forests",199,26,47,16,50,1254,23,1422,1991,11125.958984375,1250.96069335938,25,1250,3805.302734,3393.0712890625,1.47875082492828,49,49,1,1,0.0130587644399799,0.615384615384615,73,0.926366117810178,254.981140136719,175.569229125977,30.4266853827003,8.775407848,2.002653347,0.926366117810178,0.615384615384615,0.131002454783787,8.30241394042969,5.2159481048584,2.28948593139648,40.4218139648438,3.30340838432312,1.31553936004639,2.18823575973511
"198",200,11426,"CN-HU-HW",29.75,114.25,0.646005971,0.0098,0.058342663,3e-04,18.9975,1.792169025,12,0.075095957,0,2.119032404,12,0.031294798,0.0872,1.367450392,12,"WSA","Forest","EBF",0,"Cfa","Cf","T&B FOR",456.3811418,-0.751582012,"WSA","",200,26,47,16,50,1254,23,1422,1991,11125.958984375,1250.96069335938,25,1250,3805.302734,3393.0712890625,1.47875082492828,49,49,1,1,0.0130587644399799,0.615384615384615,73,0.645318301607246,254.981140136719,175.569229125977,30.4266853827003,8.775407848,2.002653347,0.645318301607246,0.615384615384615,0.131002454783787,8.30241394042969,5.2159481048584,2.28948593139648,40.4218139648438,3.30340838432312,1.31553936004639,2.18823575973511
"199",201,11752,"CN-BTM-BBM",33.75,112.25,0.720340787,0,0.091816979,0,12.21957983,2.504702067,24,0.086175585,0,2.367313701,24,0.102148295,0,2.777310338,24,"EBF","Forest","MF",0,"Cwa","Cw","T&B FOR",439.4947989,0.409996636,"EBF","",201,18,42,26,46,1097,77,851,1190,6540.90185546875,1256.47082519531,49,1101,3230.55029296875,3200.42358398438,1.5007289648056,49,49,1,1,0.0151260504201681,1.44444444444444,60,1.1731906662082,932.450317382812,231.27392578125,28.1166916755173,7.501436354,3.197333609,1.1731906662082,1.44444444444444,0.332938526208226,4.71804189682007,4.80637741088867,1.796466588974,12.7112455368042,5.32307243347168,1.39779567718506,1.8887312412262
"200",202,11752,"CN-BTM-NBM",33.75,112.25,0.830482529,0,0.081192137,0,12.21957983,2.252231198,23,0.069237878,0,1.998463798,23,0.101479177,0,2.758788874,23,"EBF","Forest","MF",0,"Cwa","Cw","T&B FOR",439.4947989,0.760325076,"EBF","",202,18,42,26,46,1097,77,851,1190,6540.90185546875,1256.47082519531,49,1101,3230.55029296875,3200.42358398438,1.5007289648056,49,49,1,1,0.0151260504201681,1.44444444444444,60,1.38045476568598,932.450317382812,231.27392578125,28.1166916755173,7.501436354,3.197333609,1.38045476568598,1.44444444444444,0.332938526208226,4.71804189682007,4.80637741088867,1.796466588974,12.7112455368042,5.32307243347168,1.39779567718506,1.8887312412262
"201",203,11752,"CN-BTM-QAO",33.75,112.25,0.747441588,6e-04,0.08714605,0,12.21957983,2.390399476,24,0.088438899,0,2.421504366,24,0.084659905,0.0021,2.33170334,24,"EBF","Forest","MF",0,"Cwa","Cw","T&B FOR",439.4947989,-0.089801026,"EBF","",203,18,42,26,46,1097,77,851,1190,6540.90185546875,1256.47082519531,49,1101,3230.55029296875,3200.42358398438,1.5007289648056,49,49,1,1,0.0151260504201681,1.44444444444444,60,0.962915191374055,932.450317382812,231.27392578125,28.1166916755173,7.501436354,3.197333609,0.962915191374055,1.44444444444444,0.332938526208226,4.71804189682007,4.80637741088867,1.796466588974,12.7112455368042,5.32307243347168,1.39779567718506,1.8887312412262
"202",204,11752,"CN-BTM-QAY",33.75,112.25,0.855126198,1e-04,0.095157011,0,12.21957983,2.589772692,24,0.084778406,0,2.334468069,24,0.105126241,0,2.86126092,24,"EBF","Forest","MF",0,"Cwa","Cw","T&B FOR",439.4947989,0.526792851,"EBF","",204,18,42,26,46,1097,77,851,1190,6540.90185546875,1256.47082519531,49,1101,3230.55029296875,3200.42358398438,1.5007289648056,49,49,1,1,0.0151260504201681,1.44444444444444,60,1.22565862347634,932.450317382812,231.27392578125,28.1166916755173,7.501436354,3.197333609,1.22565862347634,1.44444444444444,0.332938526208226,4.71804189682007,4.80637741088867,1.796466588974,12.7112455368042,5.32307243347168,1.39779567718506,1.8887312412262
"203",205,11752,"CN-BTM-QVS",33.75,112.25,0.942602662,1e-04,0.077931573,0,12.21957983,2.179980065,24,0.071953569,0,2.053479536,24,0.086562486,0,2.376490589,24,"EBF","Forest","MF",0,"Cwa","Cw","T&B FOR",439.4947989,0.323011053,"EBF","",205,18,42,26,46,1097,77,851,1190,6540.90185546875,1256.47082519531,49,1101,3230.55029296875,3200.42358398438,1.5007289648056,49,49,1,1,0.0151260504201681,1.44444444444444,60,1.15729937763548,932.450317382812,231.27392578125,28.1166916755173,7.501436354,3.197333609,1.15729937763548,1.44444444444444,0.332938526208226,4.71804189682007,4.80637741088867,1.796466588974,12.7112455368042,5.32307243347168,1.39779567718506,1.8887312412262
"204",206,11803,"CN-SMY-DXM",39.25,110.75,0.647092244,8e-04,0.037760876,0.003,16.18916667,1.458792095,8,0.039258143,0.0227,1.480798439,8,0.037196215,0.0423,1.450578073,8,"CRO","Grassland","GRA",0,"BSk","B","Grassland",238.8843658,-0.030220366,"CRO","",206,14,41,13,62,1305,14,444,807,2945.56201171875,1426.429688,13,1361,789.7519531,1248.76452636719,0.739132165908813,90,0,0,10,0.0173482032218092,0.928571428571429,55,0.979591843694535,1108.47583007812,71.2683334350586,30.2327610713669,4.497038942,1.959714227,0.979591843694535,0.928571428571429,0.196440681649405,0.672987580299377,2.09079742431641,0.907114863395691,6.91688346862793,2.51990437507629,0.540742754936218,0.792929232120514
"205",207,11803,"CN-SMY-HUD",39.25,110.75,0.494417206,0.0064,0.057467579,0.0025,16.18916667,1.776554459,8,0.039258143,0.0227,1.480798439,8,0.072116568,0.0123,2.056829423,8,"CRO","Grassland","GRA",0,"BSk","B","Grassland",238.8843658,0.576030983,"CRO","",207,14,41,13,62,1305,14,444,807,2945.56201171875,1426.429688,13,1361,789.7519531,1248.76452636719,0.739132165908813,90,0,0,10,0.0173482032218092,0.928571428571429,55,1.38900026420139,1108.47583007812,71.2683334350586,30.2327610713669,4.497038942,1.959714227,1.38900026420139,0.928571428571429,0.196440681649405,0.672987580299377,2.09079742431641,0.907114863395691,6.91688346862793,2.51990437507629,0.540742754936218,0.792929232120514
"206",208,11803,"CN-SMY-NIT",39.25,110.75,0.866890716,0.0244,0.04341244,0.0375,16.18916667,1.543610887,8,0.039258143,0.0227,1.480798439,8,0.04522278,0.0913,1.571809964,8,"CRO","Grassland","GRA",0,"BSk","B","Grassland",238.8843658,0.091011525,"CRO","",208,14,41,13,62,1305,14,444,807,2945.56201171875,1426.429688,13,1361,789.7519531,1248.76452636719,0.739132165908813,90,0,0,10,0.0173482032218092,0.928571428571429,55,1.06146111624852,1108.47583007812,71.2683334350586,30.2327610713669,4.497038942,1.959714227,1.06146111624852,0.928571428571429,0.196440681649405,0.672987580299377,2.09079742431641,0.907114863395691,6.91688346862793,2.51990437507629,0.540742754936218,0.792929232120514
"207",209,11803,"CN-SMY-SLH",39.25,110.75,0.259050649,0.0361,0.071143143,0.0038,16.18916667,2.036904853,8,0.039252589,0.0188,1.480716204,8,0.105789362,0.0063,2.880297588,8,"CRO","Grassland","GRA",0,"BSk","B","Grassland",238.8843658,1.399581384,"CRO","",209,14,41,13,62,1305,14,444,807,2945.56201171875,1426.429688,13,1361,789.7519531,1248.76452636719,0.739132165908813,90,0,0,10,0.0173482032218092,0.928571428571429,55,1.94520569182614,1108.47583007812,71.2683334350586,30.2327610713669,4.497038942,1.959714227,1.94520569182614,0.928571428571429,0.196440681649405,0.672987580299377,2.09079742431641,0.907114863395691,6.91688346862793,2.51990437507629,0.540742754936218,0.792929232120514
"208",210,11803,"CN-SMY-SXM",39.25,110.75,0.543323412,0.0132,0.051877317,0.0059,16.18916667,1.679965347,8,0.039252589,0.0188,1.480716204,8,0.058417319,0.0298,1.79350748,8,"CRO",NA,NA,NA,NA,NA,NA,NA,0.312791276,"CRO","",210,14,41,13,62,1305,14,444,807,2945.56201171875,1426.429688,13,1361,789.7519531,1248.76452636719,0.739132165908813,90,0,0,10,0.0173482032218092,0.928571428571429,55,1.21124323158957,1108.47583007812,71.2683334350586,30.2327610713669,4.497038942,1.959714227,1.21124323158957,0.928571428571429,0.196440681649405,0.672987580299377,2.09079742431641,0.907114863395691,6.91688346862793,2.51990437507629,0.540742754936218,0.792929232120514
"209",211,11803,"CN-SMY-TER",39.25,110.75,0.125735692,0.082,0.082920569,8e-04,16.18916667,2.29149785,8,0.027234444,0.0228,1.313039191,8,0.135541619,0.0047,3.878374745,8,"CRO",NA,NA,NA,NA,NA,NA,NA,2.565335554,"CRO","",211,14,41,13,62,1305,14,444,807,2945.56201171875,1426.429688,13,1361,789.7519531,1248.76452636719,0.739132165908813,90,0,0,10,0.0173482032218092,0.928571428571429,55,2.95373875477872,1108.47583007812,71.2683334350586,30.2327610713669,4.497038942,1.959714227,2.95373875477872,0.928571428571429,0.196440681649405,0.672987580299377,2.09079742431641,0.907114863395691,6.91688346862793,2.51990437507629,0.540742754936218,0.792929232120514
"210",212,11803,"CN-SMY-XUM",39.25,110.75,0.814759438,0.0059,0.047644587,0.0063,16.18916667,1.610340854,8,0.039258143,0.0227,1.480798439,8,0.050910126,0.0107,1.663795202,8,"CRO",NA,NA,NA,NA,NA,NA,NA,0.182996763,"CRO","",212,14,41,13,62,1305,14,444,807,2945.56201171875,1426.429688,13,1361,789.7519531,1248.76452636719,0.739132165908813,90,0,0,10,0.0173482032218092,0.928571428571429,55,1.12357979194223,1108.47583007812,71.2683334350586,30.2327610713669,4.497038942,1.959714227,1.12357979194223,0.928571428571429,0.196440681649405,0.672987580299377,2.09079742431641,0.907114863395691,6.91688346862793,2.51990437507629,0.540742754936218,0.792929232120514
"211",213,11821,"CN-TJL-CK",28.25,113.25,0.338630235,0,0.065094317,0,18.45638298,1.917348363,47,0.074730875,0,2.111310309,47,0.036276952,0.0336,1.437304547,47,"ENF","Savanna","GRA",0,"Cfa","Cf","Savanna",455.1823477,-0.674005762,"ENF","",213,25,48,12,48,1334,21,1426,2103,11782.2470703125,1192.63989257812,21,1318,3961.8330078125,2778.78295898438,1.50092506408691,30,0,0,70,0.011887779362815,0.48,73,0.680764234832332,61.4984130859375,138.89533996582,23.2734726339682,5.940476581,2.847141501,0.680764234832332,0.48,0.151192977425792,9.69442749023438,4.53966999053955,1.56310796737671,29.1302757263184,3.60974979400635,1.2506742477417,1.25038003921509
"212",214,11897,"US-ONF-NAR",27.75,-81.75,0.45742177,3e-04,0.098989738,0,20.69041667,2.69095831,24,0.10103393,0,2.746532763,24,0.097189076,0,2.642936899,24,"GRA","Agriculture","CRO",0,"Cfa","Cf","Agriculture",529.5233672,-0.103595863,"GRA","",214,4,15,12,45,1419,33,1276,2685,7107.09619140625,1783.12243652344,25,1352,3221.09741210938,3865.87158203125,0.679132521152496,94,1,0,5,0.00148975791433892,3,19,0.962281220382442,58.3377635262229,411.69363264604,162.029945453979,10.95335766,2.091813229,0.962281220382442,3,0.080156692703509,NA,NA,NA,NA,NA,NA,2.20012903213501
"213",215,11903,"CN-LJS-CK",29.75,103.25,0.267159972,0.0023,0.091163865,0,15.2,2.488396817,12,0.076106846,5e-04,2.140562103,12,0.108494633,4e-04,2.959280983,12,"EBF","Forest","MF",0,"Cwa","Cw","T&B FOR",379.6085802,0.818718879,"EBF","",215,26,43,19,51,1200,39,1527,1952,14053.181640625,1054.91857910156,36,1221,4013.42333984375,2873.18408203125,1.39383363723755,40,56,1,3,0.0133196721311475,0.730769230769231,69,1.38247845220308,575.206665039062,232.783996582031,24.7213162410924,15.25974529,5.105093515,1.38247845220308,0.730769230769231,0.167537290246053,6.78529787063599,5.78667020797729,2.66732144355774,34.3019256591797,3.40184664726257,1.86550354957581,5.11124467849731
"214",216,11933,"CN-OFX",40.75,81.25,0.350915765,0.0012,0.089589678,0,20.419,2.449531504,10,0.071315292,0.0072,2.0404144,10,0.094434581,0,2.571130825,10,"CRO","Desert","BSV",1,"BWk","B","Desert",166.3123585,0.530716425,"CRO","",216,17,39,12,67,1388,11,48,1313,354.619750976562,1680.10473632812,7,1440,1988.601563,543.782775878906,0.173140838742256,0,0,0,0,0.0129474485910129,0.705882352941177,56,1.26010227383222,1015,123.053909301758,46.7903327628204,3.270341944,2.141492758,1.26010227383222,0.705882352941177,0.0893917150817643,NA,NA,NA,NA,NA,NA,NA
"215",217,11941,"CN-SHB-MAT",42.75,117.25,0.690339623,0,0.120284669,0,10.5225,3.329581747,12,0.12884695,0,3.627230838,12,0.098819984,0.0301,2.686394165,12,"MF","Grassland","GRA",0,"Dwb","Dsw","Grassland",268.0734162,-0.940836673,"MF","",217,20,33,22,59,1295,34,418,128,3569.3759765625,1142.65295410156,28,1245,1405.56286621094,1819.36535644531,0.908276438713074,70,0,0,30,0.15625,1.1,53,0.740618473149406,1428.738281,265.160552978516,30.3155152574165,9.156267118,3.948867456,0.740618473149406,1.1,0.128224200840141,0.92079097032547,1.60573053359985,0.745789289474487,7.54874229431152,3.19756746292114,1.08637893199921,1.43896579742432
"216",218,11941,"CN-SHB-SAP",42.75,117.25,0.690339623,0,0.120284669,0,10.5225,3.329581747,12,0.128038751,0,3.598033715,12,0.109328639,7e-04,2.984064764,12,"MF","Grassland","GRA",0,"Dwb","Dsw","Grassland",268.0734162,-0.613968951,"MF","",218,20,33,22,59,1295,34,418,128,3569.3759765625,1142.65295410156,28,1245,1405.56286621094,1819.36535644531,0.908276438713074,70,0,0,30,0.15625,1.1,53,0.829359867185124,1428.738281,265.160552978516,30.3155152574165,9.156267118,3.948867456,0.829359867185124,1.1,0.128224200840141,0.92079097032547,1.60573053359985,0.745789289474487,7.54874229431152,3.19756746292114,1.08637893199921,1.43896579742432
"217",219,11941,"CN-SHB-YOU",42.75,117.25,0.690339623,0,0.120284669,0,10.5225,3.329581747,12,0.11396317,0,3.125616985,12,0.133781452,0.0035,3.810706174,12,"MF","Grassland","GRA",0,"Dwb","Dsw","Grassland",268.0734162,0.685089189,"MF","",219,20,33,22,59,1295,34,418,128,3569.3759765625,1142.65295410156,28,1245,1405.56286621094,1819.36535644531,0.908276438713074,70,0,0,30,0.15625,1.1,53,1.21918526559325,1428.738281,265.160552978516,30.3155152574165,9.156267118,3.948867456,1.21918526559325,1.1,0.128224200840141,0.92079097032547,1.60573053359985,0.745789289474487,7.54874229431152,3.19756746292114,1.08637893199921,1.43896579742432
"218",220,11944,"CN-SHB-CK",42.75,117.25,0.716855904,0.0033,0.121741836,1e-04,9.7025,3.378454515,12,0.102426708,4e-04,2.7850535,12,0.165611578,0,5.238922164,12,"MF","Grassland","GRA",0,"Dwb","Dsw","Grassland",268.0734162,2.453868664,"MF","",220,20,33,22,59,1295,34,418,128,3569.3759765625,1142.65295410156,28,1245,1405.56286621094,1819.36535644531,0.908276438713074,70,0,0,30,0.15625,1.1,53,1.8810849285301,1428.738281,265.160552978516,30.3155152574165,9.156267118,3.948867456,1.8810849285301,1.1,0.128224200840141,0.92079097032547,1.60573053359985,0.745789289474487,7.54874229431152,3.19756746292114,1.08637893199921,1.43896579742432
"219",221,12140,"CN-HB-EBF",31.75,110.75,0.269087648,0,0.111114677,0,10.18165289,3.037840115,29,0.118214375,0,3.261358245,29,0.067233152,0.0017,1.958798972,26,"EBF","Forest","MF",0,"Cfa","Cf","T&B FOR",409.9453407,-1.302559273,"EBF","",221,22,44,18,54,1259,25,1049,1423,10438.5830078125,1093.16540527344,24,1260,3639.066406,3455.04467773438,1.44060361385345,49,49,1,1,0.0154602951510892,0.818181818181818,66,0.600608343165931,1268.64392089844,219.657043457031,38.7822676474336,15.99291844,5.161943906,0.600608343165931,0.818181818181818,0.113813787195449,7.13210678100586,5.4674129486084,2.16138744354248,27.977165222168,4.11594915390015,1.11965203285217,1.73813033103943
"220",222,12140,"CN-HB-MF",31.75,110.75,0.462624144,0,0.115993975,0,10.18165289,3.189741102,36,0.12465046,0,3.478164094,36,0.085993321,6e-04,2.363002863,32,"EBF","Forest","MF",0,"Cfa","Cf","T&B FOR",409.9453407,-1.115161231,"EBF","",222,22,44,18,54,1259,25,1049,1423,10438.5830078125,1093.16540527344,24,1260,3639.066406,3455.04467773438,1.44060361385345,49,49,1,1,0.0154602951510892,0.818181818181818,66,0.679382225547177,1268.64392089844,219.657043457031,38.7822676474336,15.99291844,5.161943906,0.679382225547177,0.818181818181818,0.113813787195449,7.13210678100586,5.4674129486084,2.16138744354248,27.977165222168,4.11594915390015,1.11965203285217,1.73813033103943
"221",223,12184,"CN-YN-PREC",21.75,101.25,0.42698325,0.0096,0.082033435,0,21.1775,2.271259098,44,0.07510818,1e-04,2.119291418,44,0.094210492,0.0275,2.56537565,41,"EBF","Forest","EF",0,"Cwa","Cw","T&B FOR",514.9217577,0.446084232,"EBF","",223,33,34,26,46,1137,36,1572,2467,11087.9599609375,1490.32006835938,31,1194,6162.3896484375,4477.01318359375,0.585773289203644,76,10,4,10,0.0133765707336846,0.787878787878788,67,1.21048744321391,811.484069824219,207.170715332031,47.2582995113286,13.50730496,2.801960865,1.21048744321391,0.787878787878788,0.173769733537402,10.8369436264038,5.65079021453857,2.37320876121521,52.8477096557617,3.83123731613159,2.69997906684875,2.54772567749023
"222",224,12208,"CN-HN-UR0T0",27.25,109.75,0.647518235,0,0.056956866,0,NA,1.767504494,23,0.053894537,0,1.714198071,23,0.060029015,0.0108,1.822647562,23,"EBF","Savanna","GRA",0,"Cfa","Cf","Savanna",427.7651099,0.108449491,"EBF","",224,26,45,15,47,1213,21,1279,2055,11290.853515625,1112.29272460938,24,1298,4242.0087890625,3168.89111328125,1.21097254753113,70,0,0,30,0.0126520681265207,0.576923076923077,71,1.06326543754464,251.245071411133,191.056289672852,21.1804035766502,9.59725505,3.524632067,1.06326543754464,0.576923076923077,0.109915250819319,10.9550895690918,5.43992137908936,2.10629844665527,33.6830825805664,3.68475198745728,1.05160927772522,2.17506790161133
"223",225,12208,"CN-HN-UR0T1",27.25,109.75,0.778156557,0,0.04983129,0,NA,1.645942056,23,0.039398071,1e-04,1.482871941,23,0.066596078,3e-04,1.94635964,23,"EBF","Savanna","GRA",0,"Cfa","Cf","Savanna",427.7651099,0.463487699,"EBF","",225,26,45,15,47,1213,21,1279,2055,11290.853515625,1112.29272460938,24,1298,4242.0087890625,3168.89111328125,1.21097254753113,70,0,0,30,0.0126520681265207,0.576923076923077,71,1.31256083966862,251.245071411133,191.056289672852,21.1804035766502,9.59725505,3.524632067,1.31256083966862,0.576923076923077,0.109915250819319,10.9550895690918,5.43992137908936,2.10629844665527,33.6830825805664,3.68475198745728,1.05160927772522,2.17506790161133
"224",226,12208,"CN-HN-UR1T0",27.25,109.75,0.666718613,0,0.055992173,0,NA,1.750535483,23,0.051852871,0,1.679554715,23,0.064920493,5e-04,1.914018441,23,"EBF","Savanna","GRA",0,"Cfa","Cf","Savanna",427.7651099,0.234463726,"EBF","",226,26,45,15,47,1213,21,1279,2055,11290.853515625,1112.29272460938,24,1298,4242.0087890625,3168.89111328125,1.21097254753113,70,0,0,30,0.0126520681265207,0.576923076923077,71,1.13959874239643,251.245071411133,191.056289672852,21.1804035766502,9.59725505,3.524632067,1.13959874239643,0.576923076923077,0.109915250819319,10.9550895690918,5.43992137908936,2.10629844665527,33.6830825805664,3.68475198745728,1.05160927772522,2.17506790161133
"225",227,12208,"CN-HN-UR1T1",27.25,109.75,0.711393778,0,0.054799043,0,NA,1.729773427,23,0.048819488,0,1.629372349,23,0.070602172,0.0082,2.025915555,23,"EBF","Savanna","GRA",0,"Cfa","Cf","Savanna",427.7651099,0.396543207,"EBF","",227,26,45,15,47,1213,21,1279,2055,11290.853515625,1112.29272460938,24,1298,4242.0087890625,3168.89111328125,1.21097254753113,70,0,0,30,0.0126520681265207,0.576923076923077,71,1.24337175369606,251.245071411133,191.056289672852,21.1804035766502,9.59725505,3.524632067,1.24337175369606,0.576923076923077,0.109915250819319,10.9550895690918,5.43992137908936,2.10629844665527,33.6830825805664,3.68475198745728,1.05160927772522,2.17506790161133
"226",228,12274,"US-FL-CFW",29.75,-82.25,2.449838898,1e-04,0.020686437,0.0013,27.953125,1.229815767,16,0.019694041,0.0015,1.217671474,16,0.026055653,0.0223,1.297652073,16,"ENF","Savanna","GRA",0,"Cfa","Cf","Savanna",529.9710511,0.079980599,"ENF","",228,3,8,11,41,1443,27,1315,2428,8088.20458984375,1624.78649902344,31,1305,4609.269531,3853.00048828125,0.620304107666016,25,69,5,1,0.00123558484349259,3.66666666666667,11,1.06568323288158,34.9981002807617,302.691070556641,214.421609471679,7.582037134,2.916155861,1.06568323288158,3.66666666666667,0.0891998563100911,5.100510597229,3.38198518753052,2.14515972137451,20.550365447998,3.14602780342102,0.952322661876678,2.10928916931152
"227",229,12639,"CN-INM-P",44.75,117.75,0.867658006,1e-04,0.087701139,0,NA,2.403705231,47,0.072898233,0.0012,2.072969931,47,0.102743413,0,2.79388789,47,"GRA","Grassland","GRA",0,"Dwb","Dsw","Grassland",280.1284093,0.720917959,"GRA","",229,19,33,21,63,1294,28,344,99,2648.51782226562,1189.12719726562,26,1222,1026.84777832031,1520.71887207031,0.837739109992981,56,25,1,18,0.191919191919192,1.10526315789474,52,1.34777058182037,1043.7451171875,188.764541625977,27.3116791459711,10.20888173,4.575322104,1.34777058182037,1.10526315789474,0.148332943034821,0.67416775226593,1.54052329063416,0.548903822898865,5.8070592880249,2.26984214782715,0.645084261894226,0.92537796497345
"228",230,12639,"CN-INM-PPLUS30",44.75,117.75,0.883221994,0,0.094208736,0,NA,2.565330589,47,0.07601588,3e-04,2.138615809,47,0.11512257,0,3.162066275,47,"GRA","Grassland","GRA",0,"Dwb","Dsw","Grassland",280.1284093,1.023450466,"GRA","",230,19,33,21,63,1294,28,344,99,2648.51782226562,1189.12719726562,26,1222,1026.84777832031,1520.71887207031,0.837739109992981,56,25,1,18,0.191919191919192,1.10526315789474,52,1.47855742096967,1043.7451171875,188.764541625977,27.3116791459711,10.20888173,4.575322104,1.47855742096967,1.10526315789474,0.148332943034821,0.67416775226593,1.54052329063416,0.548903822898865,5.8070592880249,2.26984214782715,0.645084261894226,0.92537796497345
"229",231,12639,"CN-INM-PPLUS60",44.75,117.75,0.865511814,0,0.096788964,0,NA,2.632383321,47,0.080846675,0,2.244464017,47,0.117329649,0,3.232631425,47,"GRA","Grassland","GRA",0,"Dwb","Dsw","Grassland",280.1284093,0.988167408,"GRA","",231,19,33,21,63,1294,28,344,99,2648.51782226562,1189.12719726562,26,1222,1026.84777832031,1520.71887207031,0.837739109992981,56,25,1,18,0.191919191919192,1.10526315789474,52,1.44026876818493,1043.7451171875,188.764541625977,27.3116791459711,10.20888173,4.575322104,1.44026876818493,1.10526315789474,0.148332943034821,0.67416775226593,1.54052329063416,0.548903822898865,5.8070592880249,2.26984214782715,0.645084261894226,0.92537796497345
"230",232,12707,"CN-TB-FIRCK",29.75,98.75,0.467284515,2e-04,0.091394311,9e-04,7.226875,2.494137828,12,0.055120944,0.0171,1.735350552,12,0.131396154,0.001,3.720884987,12,"ENF","Grassland","GRA",0,"Cwb","Cw","Grassland",383.3206677,1.985534435,"ENF","",232,17,38,29,52,972,100,516,473,5694.4736328125,1045.84045410156,56,913,1436.15454101562,2678.41748046875,0.938785910606384,40.4040412902832,54.5454559326172,1.01010096073151,4.04040384292603,0.0359408033826638,1.70588235294118,55,2.14416907449141,1225.12463378906,794.292602539062,79.1134939290979,14.62669731,6.617963155,2.14416907449141,1.70588235294118,0.125898188753536,3.25862145423889,4.76902103424072,3.09510898590088,13.6943664550781,9.54538059234619,2.54914140701294,5.92029571533203
"231",233,12707,"CN-TB-FIRHN",29.75,98.75,0.477541126,0.0012,0.092881527,0.0041,7.226875,2.53150824,12,0.070797299,0.0268,2.029872517,12,0.120055299,0.022,3.321953407,12,"ENF","Grassland","GRA",0,"Cwb","Cw","Grassland",383.3206677,1.29208089,"ENF","",233,17,38,29,52,972,100,516,473,5694.4736328125,1045.84045410156,56,913,1436.15454101562,2678.41748046875,0.938785910606384,40.4040412902832,54.5454559326172,1.01010096073151,4.04040384292603,0.0359408033826638,1.70588235294118,55,1.63653302322138,1225.12463378906,794.292602539062,79.1134939290979,14.62669731,6.617963155,1.63653302322138,1.70588235294118,0.125898188753536,3.25862145423889,4.76902103424072,3.09510898590088,13.6943664550781,9.54538059234619,2.54914140701294,5.92029571533203
